t_real, tv, d_tv, e_p_x, e_p_y,e_p_z, e_o_x, e_o_y, e_o_z, e_v_lin_x, e_v_lin_y, e_v_lin_z, e_v_ang_x, e_v_ang_y, e_v_ang_z,W_0x, W_0y, W_0z,  W_1x, W_1y, W_1z,  W_2x, W_2y, W_2z,  W_3x, W_3y, W_3z,p_c_x, p_c_y, p_c_z,p_d_x, p_d_y, p_d_z,prob0, prob1, prob2, prob3 
0.078,0,1,-0.0152378,0.000434222,0.00103214,0.0748881,-0.00134471,0.00150507,-0.178744,0.0073441,0.0268365,0.667245,-0.00651036,0.0117674,35,35,35,35,35,35,35,35,35,35,35,35,-0.0877048,-0.0159811,0.32703,-0.072467,-0.0164153,0.325998,1,1,1,1
0.08,0,1,-0.015622,0.000435696,0.00108414,0.0768728,-0.00134297,0.00151362,-0.178113,0.00737384,0.0274703,0.665766,-0.0064763,0.0118111,35,35,35,35,35,35,35,35,35,35,35,35,-0.0877016,-0.0159796,0.32703,-0.0720796,-0.0164153,0.325946,1,1,1,1
0.082,0,1,-0.0159438,0.000464839,0.00114118,0.0786903,-0.00138203,0.00157499,-0.175534,0.00794283,0.028126,0.662648,-0.00544405,0.0127177,35,35,35,35,35,35,35,35,35,35,35,35,-0.0876372,-0.0159505,0.327034,-0.0716934,-0.0164153,0.325893,1,1,1,1
0.084,0,1,-0.0162568,0.000496149,0.00119965,0.0804948,-0.00141449,0.00164084,-0.172972,0.00851165,0.0288205,0.659524,-0.00413018,0.0135738,35,35,35,35,35,35,35,35,35,35,35,35,-0.087565,-0.0159192,0.327038,-0.0713082,-0.0164153,0.325838,1,1,1,1
0.086,0,1,-0.0166409,0.000496149,0.00125523,0.0824758,-0.00141024,0.00164663,-0.172411,0.00851165,0.0294488,0.658032,-0.0041344,0.0135682,35,35,35,35,35,35,35,35,35,35,35,35,-0.087565,-0.0159192,0.327038,-0.0709242,-0.0164153,0.325783,1,1,1,1
0.088,0,1,-0.016944,0.000529617,0.00131653,0.084263,-0.00143512,0.00171664,-0.16985,0.00907722,0.030179,0.654886,-0.00272082,0.0143705,35,35,35,35,35,35,35,35,35,35,35,35,-0.0874853,-0.0158857,0.327042,-0.0705413,-0.0164153,0.325726,1,1,1,1
0.09,0,1,-0.0172385,0.000565231,0.00137955,0.0860372,-0.0014521,0.0017905,-0.167302,0.00963953,0.0309404,0.651748,-0.00125802,0.0151194,35,35,35,35,35,35,35,35,35,35,35,35,-0.087398,-0.0158501,0.327047,-0.0701596,-0.0164153,0.325668,1,1,1,1
0.092,0,1,-0.017619,0.000565231,0.00143888,0.0880048,-0.00144775,0.00179631,-0.166703,0.00963953,0.031563,0.650155,-0.00126274,0.0151133,35,35,35,35,35,35,35,35,35,35,35,35,-0.087398,-0.0158501,0.327047,-0.069779,-0.0164153,0.325609,1,1,1,1
0.094,0,1,-0.0179036,0.000602978,0.00150496,0.0897615,-0.00145661,0.00187373,-0.164152,0.0101986,0.0323495,0.64699,0.000222784,0.0158111,35,35,35,35,35,35,35,35,35,35,35,35,-0.0873034,-0.0158123,0.327053,-0.0693997,-0.0164153,0.325548,1,1,1,1
0.096,0,1,-0.0181852,0.000640696,0.00157262,0.0915169,-0.00145725,0.00195042,-0.161708,0.0107255,0.0331484,0.643904,0.00164162,0.0164274,35,35,35,35,35,35,35,35,35,35,35,35,-0.0872069,-0.0157746,0.327059,-0.0690217,-0.0164153,0.325486,1,1,1,1
