0.436,0.0222488,0,0,0,-1.264
0.438,0.0224428,0,0,0,-1.262
0.44,0.0226383,0,0,0,-1.26
0.442,0.0228352,0,0,0,-1.258
0.444,0.0230336,0,0,0,-1.256
0.446,0.0232334,0,0,0,-1.254
0.448,0.0234348,0,0,0,-1.252
0.45,0.0236376,0,0,0,-1.25
0.452,0.0238418,0,0,0,-1.248
0.454,0.0240476,0,0,0,-1.246
0.456,0.0242549,0,0,0,-1.244
0.458,0.0244637,0,0,0,-1.242
0.46,0.0246741,0,0,0,-1.24
0.462,0.024886,0,0,0,-1.238
0.464,0.0250994,0,0,0,-1.236
0.466,0.0253143,0,0,0,-1.234
0.468,0.0255308,0,0,0,-1.232
0.47,0.0257489,0,0,0,-1.23
0.472,0.0259686,0,0,0,-1.228
0.474,0.0261898,0,0,0,-1.226
0.476,0.0264126,0,0,0,-1.224
0.478,0.0266371,0,0,0,-1.222
0.48,0.0268631,0,0,0,-1.22
0.482,0.0270908,0,0,0,-1.218
0.484,0.02732,0,0,0,-1.216
0.486,0.0275509,0,0,0,-1.214
0.488,0.0277835,0,0,0,-1.212
0.49,0.0280177,0,0,0,-1.21
0.492,0.0282536,0,0,0,-1.208
0.494,0.0284911,0,0,0,-1.206
0.496,0.0287303,0,0,0,-1.204
0.498,0.0289712,0,0,0,-1.202
0.5,0.0292138,0,0,0,-1.2
0.502,0.0294581,0,0,0,-1.198
0.504,0.0297042,0,0,0,-1.196
0.506,0.0299519,0,0,0,-1.194
0.508,0.0302014,0,0,0,-1.192
0.51,0.0304526,0,0,0,-1.19
0.512,0.0307055,0,0,0,-1.188
0.514,0.0309602,0,0,0,-1.186
0.516,0.0312167,0,0,0,-1.184
0.518,0.031475,0,0,0,-1.182
0.52,0.031735,0,0,0,-1.18
0.522,0.0319968,0,0,0,-1.178
0.524,0.0322605,0,0,0,-1.176
0.526,0.0325259,0,0,0,-1.174
0.528,0.0327932,0,0,0,-1.172
0.53,0.0330623,0,0,0,-1.17
0.532,0.0333332,0,0,0,-1.168
0.534,0.033606,0,0,0,-1.166
0.536,0.0338806,0,0,0,-1.164
0.538,0.0341571,0,0,0,-1.162
0.54,0.0344355,0,0,0,-1.16
0.542,0.0347157,0,0,0,-1.158
0.544,0.0349979,0,0,0,-1.156
0.546,0.0352819,0,0,0,-1.154
0.548,0.0355679,0,0,0,-1.152
0.55,0.0358557,0,0,0,-1.15
0.552,0.0361455,0,0,0,-1.148
0.554,0.0364373,0,0,0,-1.146
0.556,0.036731,0,0,0,-1.144
0.558,0.0370266,0,0,0,-1.142
0.56,0.0373242,0,0,0,-1.14
0.562,0.0376238,0,0,0,-1.138
0.564,0.0379254,0,0,0,-1.136
0.566,0.0382289,0,0,0,-1.134
0.568,0.0385345,0,0,0,-1.132
0.57,0.0388421,0,0,0,-1.13
0.572,0.0391516,0,0,0,-1.128
0.574,0.0394633,0,0,0,-1.126
0.576,0.0397769,0,0,0,-1.124
0.578,0.0400926,0,0,0,-1.122
0.58,0.0404104,0,0,0,-1.12
0.582,0.0407302,0,0,0,-1.118
0.584,0.0410521,0,0,0,-1.116
0.586,0.0413761,0,0,0,-1.114
0.588,0.0417022,0,0,0,-1.112
0.59,0.0420304,0,0,0,-1.11
0.592,0.0423607,0,0,0,-1.108
0.594,0.0426931,0,0,0,-1.106
0.596,0.0430276,0,0,0,-1.104
0.598,0.0433643,0,0,0,-1.102
0.6,0.0437031,0,0,0,-1.1
0.602,0.0440441,0,0,0,-1.098
0.604,0.0443873,0,0,0,-1.096
0.606,0.0447326,0,0,0,-1.094
