t_real, tv, d_tv, e_p_x, e_p_y,e_p_z, e_o_x, e_o_y, e_o_z, e_v_lin_x, e_v_lin_y, e_v_lin_z, e_v_ang_x, e_v_ang_y, e_v_ang_z,W_0x, W_0y, W_0z,  W_1x, W_1y, W_1z,  W_2x, W_2y, W_2z,  W_3x, W_3y, W_3z,p_c_x, p_c_y, p_c_z,p_d_x, p_d_y, p_d_z,prob0, prob1, prob2, prob3 
0.132,0.132,1,0.0214455,-0.00106961,0.00676881,-0.0581753,-0.00321186,-0.0154263,0.0435356,-0.0229401,0.0886318,-0.284388,-0.0522148,0.00681533,35.366,35.366,35,35,35,35,35.7247,35.7247,35,35,35,35,-0.0434502,0.00285622,0.356579,-0.0648957,0.00392583,0.34981,0.98,1,0.9604,1
0.134,0.134,1,0.0217951,-0.00106961,0.00697989,-0.0589867,-0.00336783,-0.0154098,0.174812,0,0.105545,-0.346568,-0.000902433,-0.000598695,35.372,35.372,35,35,35,35,35.7366,35.7366,35,35,35,35,-0.0434502,0.00285622,0.356579,-0.0652453,0.00392583,0.349599,0.98,1,0.9604,1
0.136,0.136,1,0.0218527,-0.00111921,0.00715901,-0.0599768,-0.00337801,-0.01541,0.0287845,-0.0247988,0.0895593,-0.279734,-0.0576633,0.00823226,35.378,35.378,35,35,35,35,35.7484,35.7484,35,35,35,35,-0.0437405,0.00280662,0.356544,-0.0655932,0.00392583,0.349385,0.98,1,0.9604,1
0.138,0.138,1,0.0221988,-0.00111921,0.00737579,-0.0607747,-0.00354957,-0.0153901,0.173064,0,0.108386,-0.346246,-0.000910269,-0.000654456,35.384,35.384,35,35,35,35,35.7603,35.7603,35,35,35,35,-0.0437405,0.00280662,0.356544,-0.0659393,0.00392583,0.349168,0.98,1,0.9604,1
0.14,0.14,1,0.0222411,-0.00116999,0.00755836,-0.061764,-0.00355975,-0.0153903,0.0211644,-0.0253903,0.0912872,-0.277576,-0.0602725,0.0089746,35.39,35.39,35,35,35,35,35.7722,35.7722,35,35,35,35,-0.0440425,0.00275584,0.356507,-0.0662837,0.00392583,0.348949,0.98,1,0.9604,1
0.142,0.142,1,0.0222699,-0.00122199,0.00774111,-0.0625557,-0.0037388,-0.0153686,0.0143765,-0.026,0.0913749,-0.274293,-0.0623882,0.0100975,35.396,35.396,35,35,35,35,35.7841,35.7841,35,35,35,35,-0.0443563,0.00270384,0.356467,-0.0666262,0.00392583,0.348726,0.98,1,0.9604,1
0.144,0.144,1,0.0226106,-0.00122199,0.0079663,-0.0633379,-0.00392391,-0.0153438,0.170357,0,0.112594,-0.345746,-0.000928978,-0.000773223,35.402,35.402,35,35,35,35,35.796,35.796,35,35,35,35,-0.0443563,0.00270384,0.356467,-0.0669669,0.00392583,0.348501,0.98,1,0.9604,1
0.146,0.146,1,0.0226239,-0.00127527,0.0081519,-0.0643257,-0.0039341,-0.0153443,0.00662917,-0.0266411,0.0928023,-0.272433,-0.0645426,0.0113274,35.408,35.408,35,35,35,35,35.8078,35.8078,35,35,35,35,-0.0446819,0.00265056,0.356425,-0.0673058,0.00392583,0.348273,0.98,1,0.9604,1
0.148,0.148,1,0.0229609,-0.00127527,0.00838263,-0.0651026,-0.00412545,-0.0153163,0.168495,0,0.115362,-0.345401,-0.000939887,-0.000835414,35.414,35.414,35,35,35,35,35.8197,35.8197,35,35,35,35,-0.0446819,0.00265056,0.356425,-0.0676428,0.00392583,0.348042,0.98,1,0.9604,1
0.15,0.15,1,0.0229585,-0.00132984,0.00857108,-0.0660894,-0.00413564,-0.0153168,-0.0011749,-0.0272835,0.0942257,-0.270595,-0.0668079,0.0124909,35.42,35.42,35,35,35,35,35.8316,35.8316,35,35,35,35,-0.0450193,0.00259599,0.35638,-0.0679779,0.00392583,0.347809,0.98,1,0.9604,1
0.152,0.152,1,0.0229424,-0.00138569,0.00875967,-0.066861,-0.00433355,-0.0152858,-0.00807087,-0.0279263,0.0942965,-0.268974,-0.0691635,0.013585,35.426,35.426,35,35,35,35,35.8435,35.8435,35,35,35,35,-0.0453687,0.00254014,0.356332,-0.068311,0.00392583,0.347573,0.98,1,0.9604,1
0.154,0.154,1,0.0232736,-0.00138569,0.00899858,-0.0676279,-0.00453825,-0.0152519,0.165617,0,0.119456,-0.344866,-0.000965577,-0.000966617,35.432,35.432,35,35,35,35,35.8554,35.8554,35,35,35,35,-0.0453687,0.00254014,0.356332,-0.0686423,0.00392583,0.347334,0.98,1,0.9604,1
0.156,0.156,1,0.0232416,-0.00144283,0.00919007,-0.0686132,-0.00454846,-0.0152526,-0.0159795,-0.0285701,0.0957411,-0.267214,-0.0716015,0.0146172,35.438,35.438,35,35,35,35,35.8672,35.8672,35,35,35,35,-0.0457299,0.002483,0.356282,-0.0689715,0.00392583,0.347092,0.98,1,0.9604,1
