t_real	tv	d_tv	p_c_x	p_c_y	p_c_z	Rc_00	Rc_01	Rc_02	Rc_10	Rc_11	Rc_12	Rc_20	Rc_21	Rc_22	p_d_x	p_d_y	p_d_z	Rd_00	Rd_01	Rd_02	Rd_10	Rd_11	Rd_12	Rd_20	Rd_21	Rd_22
4.326	2.62429	0.436696	0.0698626	0.00415554	0.31083	0.999534	0.0283566	0.0113418	-0.0275419	0.997407	-0.0664871	-0.0131977	0.0661438	0.997723	0.0702723	-0.00397939	0.332475	0.999926	0.0120832	0.00127678	-0.0121393	0.997987	0.0622394	-0.000522152	-0.0622503	0.99806
4.328	2.62516	0.43668	0.0697731	0.00414547	0.311033	0.999539	0.0283396	0.0109219	-0.0275605	0.997447	-0.0658716	-0.0127608	0.0655402	0.997768	0.0701722	-0.00397939	0.332639	0.999926	0.0120829	0.00127938	-0.0121393	0.99796	0.0626718	-0.000519519	-0.0626827	0.998033
4.33	2.62603	0.436663	0.069687	0.004136	0.311225	0.999543	0.0283233	0.0105274	-0.0275774	0.997485	-0.0652884	-0.0123501	0.0649683	0.997811	0.0700714	-0.00397939	0.332802	0.999926	0.0120825	0.00128199	-0.0121393	0.997933	0.063104	-0.000516887	-0.0631149	0.998006
4.332	2.62691	0.436647	0.0695997	0.0041266	0.311416	0.999548	0.028307	0.0101356	-0.0275936	0.997523	-0.064705	-0.0119421	0.0643961	0.997853	0.06997	-0.00397939	0.332966	0.999926	0.0120822	0.0012846	-0.0121394	0.997906	0.0635361	-0.000514255	-0.063547	0.997979
4.334	2.62778	0.43663	0.0695997	0.0041266	0.311416	0.999548	0.028307	0.0101356	-0.0275936	0.997523	-0.064705	-0.0119421	0.0643961	0.997853	0.069868	-0.00397939	0.333128	0.999926	0.0120818	0.00128721	-0.0121394	0.997878	0.0639681	-0.000511624	-0.063979	0.997951
4.336	2.62865	0.436614	0.0695063	0.00411673	0.311618	0.999552	0.0282897	0.00972416	-0.0276099	0.997562	-0.0640893	-0.0115135	0.0637921	0.997897	0.0697653	-0.00397939	0.33329	0.999926	0.0120814	0.00128981	-0.0121394	0.99785	0.0644	-0.000508993	-0.0644109	0.997923
4.338	2.62953	0.436597	0.0694114	0.00410693	0.31182	0.999557	0.0282722	0.00931408	-0.0276254	0.997601	-0.0634736	-0.0110863	0.0631882	0.99794	0.0696621	-0.00397939	0.333452	0.999926	0.0120811	0.00129242	-0.0121395	0.997822	0.0648318	-0.000506363	-0.0648427	0.997895
4.34	2.6304	0.436581	0.0694114	0.00410693	0.31182	0.999557	0.0282722	0.00931408	-0.0276254	0.997601	-0.0634736	-0.0110863	0.0631882	0.99794	0.0695582	-0.00397939	0.333614	0.999926	0.0120807	0.00129502	-0.0121395	0.997794	0.0652635	-0.000503734	-0.0652744	0.997867
4.342	2.63127	0.436564	0.0693151	0.0040972	0.312021	0.999561	0.0282546	0.00890459	-0.0276403	0.99764	-0.0628581	-0.0106596	0.0625844	0.997983	0.0694537	-0.00397939	0.333775	0.999926	0.0120803	0.00129762	-0.0121395	0.997766	0.0656951	-0.000501105	-0.065706	0.997839
4.344	2.63215	0.436548	0.0692175	0.00408752	0.312223	0.999565	0.0282368	0.00849506	-0.0276545	0.997678	-0.0622427	-0.0102329	0.0619807	0.998025	0.0693486	-0.00397939	0.333936	0.999926	0.01208	0.00130023	-0.0121395	0.997737	0.0661265	-0.000498477	-0.0661374	0.99781
4.346	2.63302	0.436531	0.0691236	0.00407841	0.312413	0.999569	0.0282197	0.00810658	-0.0276673	0.997714	-0.0616598	-0.00982807	0.0614089	0.998064	0.0692429	-0.00397939	0.334096	0.999926	0.0120796	0.00130283	-0.0121395	0.997709	0.0665578	-0.000495849	-0.0665687	0.997782
4.348	2.63389	0.436515	0.0691236	0.00407841	0.312413	0.999569	0.0282197	0.00810658	-0.0276673	0.997714	-0.0616598	-0.00982807	0.0614089	0.998064	0.0691366	-0.00397939	0.334256	0.999926	0.0120792	0.00130543	-0.0121396	0.99768	0.0669891	-0.000493222	-0.067	0.997753
4.35	2.63476	0.436498	0.0690232	0.00406889	0.312615	0.999573	0.0282016	0.00769703	-0.0276802	0.997751	-0.0610451	-0.00940129	0.060806	0.998105	0.0690296	-0.00397939	0.334415	0.999926	0.0120789	0.00130803	-0.0121396	0.997651	0.0674202	-0.000490596	-0.0674311	0.997724
4.352	2.63564	0.436482	0.068932	0.0040605	0.312794	0.999576	0.0281852	0.00733373	-0.0276909	0.997784	-0.0604948	-0.00902255	0.060266	0.998142	0.0689221	-0.00397939	0.334574	0.999926	0.0120785	0.00131063	-0.0121396	0.997622	0.0678511	-0.00048797	-0.0678621	0.997695
4.354	2.63651	0.436465	0.0689266	0.00406	0.312805	0.999576	0.0281843	0.00731245	-0.0276915	0.997786	-0.0604624	-0.00900035	0.0602343	0.998144	0.0688139	-0.00397939	0.334733	0.999926	0.0120781	0.00131323	-0.0121396	0.997592	0.068282	-0.000485345	-0.0682929	0.997665
4.356	2.63738	0.436449	0.0688233	0.00405072	0.313005	0.999579	0.0281658	0.00690965	-0.0277026	0.997823	-0.0598467	-0.00858024	0.0596302	0.998184	0.0687052	-0.00397939	0.334891	0.999926	0.0120778	0.00131582	-0.0121396	0.997563	0.0687128	-0.000482721	-0.0687237	0.997636
4.358	2.63826	0.436432	0.0687241	0.004042	0.313195	0.999582	0.0281482	0.00653021	-0.0277125	0.997858	-0.0592634	-0.00818438	0.0590577	0.998221	0.0685958	-0.00397939	0.335049	0.999926	0.0120774	0.00131842	-0.0121396	0.997533	0.0691434	-0.000480097	-0.0691543	0.997606
4.36	2.63913	0.436416	0.0686236	0.00403335	0.313384	0.999585	0.0281305	0.00615211	-0.0277217	0.997892	-0.0586802	-0.00778984	0.0584853	0.998258	0.0684858	-0.00397939	0.335206	0.999926	0.012077	0.00132102	-0.0121397	0.997503	0.0695739	-0.000477474	-0.0695848	0.997576
4.362	2.64	0.436399	0.0686236	0.00403335	0.313384	0.999585	0.0281305	0.00615211	-0.0277217	0.997892	-0.0586802	-0.00778984	0.0584853	0.998258	0.0683753	-0.00397939	0.335363	0.999926	0.0120766	0.00132361	-0.0121397	0.997473	0.0700043	-0.000474851	-0.0700152	0.997546
4.364	2.64087	0.436383	0.0685161	0.0040243	0.313583	0.999588	0.0281115	0.00575372	-0.0277306	0.997928	-0.0580647	-0.00737409	0.0578812	0.998296	0.0682641	-0.00397939	0.335519	0.999926	0.0120763	0.00132621	-0.0121397	0.997443	0.0704346	-0.00047223	-0.0704455	0.997516
4.366	2.64175	0.436366	0.0684128	0.0040158	0.313772	0.999591	0.0280934	0.00537641	-0.0277385	0.997961	-0.0574817	-0.00698031	0.057309	0.998332	0.0681524	-0.00397939	0.335675	0.999926	0.0120759	0.0013288	-0.0121397	0.997412	0.0708648	-0.000469608	-0.0708757	0.997485
4.368	2.64262	0.43635	0.068407	0.00401533	0.313782	0.999591	0.0280924	0.00535544	-0.0277389	0.997963	-0.0574493	-0.00695843	0.0572772	0.998334	0.06804	-0.00397939	0.335831	0.999926	0.0120755	0.00133139	-0.0121397	0.997381	0.0712948	-0.000466988	-0.0713057	0.997454
4.37	2.64349	0.436333	0.0683023	0.0040069	0.313971	0.999593	0.0280741	0.00497773	-0.0277461	0.997996	-0.0568664	-0.00656423	0.0567051	0.998369	0.0679271	-0.00397939	0.335986	0.999926	0.0120751	0.00133399	-0.0121397	0.997351	0.0717247	-0.000464368	-0.0717356	0.997424
4.372	2.64437	0.436317	0.0681963	0.00399853	0.314159	0.999596	0.0280556	0.00459927	-0.0277527	0.998029	-0.0562835	-0.00616927	0.0561331	0.998404	0.0678136	-0.00397939	0.336141	0.999926	0.0120747	0.00133658	-0.0121397	0.99732	0.0721545	-0.000461749	-0.0721654	0.997393
4.374	2.64524	0.4363	0.0681904	0.00399806	0.31417	0.999596	0.0280546	0.00457821	-0.027753	0.998031	-0.0562511	-0.0061473	0.0561014	0.998406	0.0676994	-0.00397939	0.336295	0.999926	0.0120744	0.00133917	-0.0121397	0.997288	0.0725842	-0.00045913	-0.0725951	0.997361
4.376	2.64611	0.436284	0.0680768	0.00398936	0.314369	0.999598	0.0280348	0.0041799	-0.0277592	0.998065	-0.0556361	-0.00573156	0.0554977	0.998442	0.0675847	-0.00397939	0.336449	0.999926	0.012074	0.00134176	-0.0121397	0.997257	0.0730137	-0.000456512	-0.0730246	0.99733
4.378	2.64698	0.436267	0.0679617	0.0039808	0.314567	0.9996	0.028015	0.00378418	-0.0277646	0.998099	-0.055021	-0.0053184	0.054894	0.998478	0.0674694	-0.00397939	0.336602	0.999926	0.0120736	0.00134435	-0.0121397	0.997226	0.0734432	-0.000453895	-0.0734541	0.997298
4.38	2.64786	0.436251	0.0679617	0.0039808	0.314567	0.9996	0.028015	0.00378418	-0.0277646	0.998099	-0.055021	-0.0053184	0.054894	0.998478	0.0673536	-0.00397939	0.336755	0.999926	0.0120732	0.00134693	-0.0121397	0.997194	0.0738725	-0.000451278	-0.0738834	0.997267
4.382	2.64873	0.436234	0.0678451	0.00397238	0.314765	0.999602	0.0279949	0.00339037	-0.0277692	0.998133	-0.0544058	-0.00490713	0.05429	0.998513	0.0672371	-0.00397939	0.336908	0.999926	0.0120728	0.00134952	-0.0121397	0.997162	0.0743016	-0.000448662	-0.0743125	0.997235
4.384	2.6496	0.436218	0.0677331	0.00396452	0.314952	0.999604	0.0279758	0.00301835	-0.0277729	0.998164	-0.0538229	-0.00451855	0.0537178	0.998546	0.0671201	-0.00397939	0.33706	0.999926	0.0120724	0.00135211	-0.0121397	0.99713	0.0747307	-0.000446047	-0.0747416	0.997203
4.386	2.65047	0.436201	0.0677331	0.00396452	0.314952	0.999604	0.0279758	0.00301835	-0.0277729	0.998164	-0.0538229	-0.00451855	0.0537178	0.998546	0.0670025	-0.00397939	0.337211	0.999926	0.012072	0.00135469	-0.0121397	0.997098	0.0751596	-0.000443433	-0.0751705	0.997171
4.388	2.65135	0.436185	0.0676134	0.00395636	0.315149	0.999606	0.0279553	0.0026261	-0.0277761	0.998197	-0.0532075	-0.0041088	0.0531136	0.99858	0.0668843	-0.00397939	0.337363	0.999926	0.0120716	0.00135728	-0.0121397	0.997065	0.0755884	-0.000440819	-0.0755993	0.997138
4.39	2.65222	0.436168	0.067492	0.00394832	0.315346	0.999607	0.0279347	0.0022337	-0.0277787	0.99823	-0.0525922	-0.00369889	0.0525095	0.998614	0.0667655	-0.00397939	0.337513	0.999926	0.0120713	0.00135986	-0.0121397	0.997033	0.0760171	-0.000438206	-0.076028	0.997106
4.392	2.65309	0.436152	0.067492	0.00394832	0.315346	0.999607	0.0279347	0.0022337	-0.0277787	0.99823	-0.0525922	-0.00369889	0.0525095	0.998614	0.0666462	-0.00397939	0.337663	0.999926	0.0120709	0.00136245	-0.0121397	0.997	0.0764456	-0.000435593	-0.0764565	0.997073
4.394	2.65396	0.436135	0.0673691	0.00394042	0.315543	0.999609	0.0279138	0.00184065	-0.0277805	0.998262	-0.0519767	-0.00328832	0.0519052	0.998647	0.0665263	-0.00397939	0.337813	0.999926	0.0120705	0.00136503	-0.0121397	0.996967	0.076874	-0.000432981	-0.0768849	0.99704
4.396	2.65483	0.436135	0.0672378	0.00393223	0.315751	0.99961	0.0278916	0.00142573	-0.0277817	0.998295	-0.0513289	-0.00285494	0.0512692	0.998681	0.0664058	-0.00397939	0.337962	0.999926	0.0120701	0.00136761	-0.0121397	0.996934	0.0773023	-0.00043037	-0.0773132	0.997007
4.398	2.65571	0.436135	0.0672378	0.00393223	0.315751	0.99961	0.0278916	0.00142573	-0.0277817	0.998295	-0.0513289	-0.00285494	0.0512692	0.998681	0.0662848	-0.00397939	0.338111	0.999926	0.0120697	0.00137019	-0.0121397	0.9969	0.0777305	-0.00042776	-0.0777414	0.996973
4.4	2.65658	0.436135	0.0671114	0.00392458	0.315947	0.999611	0.0278702	0.00103115	-0.0277821	0.998327	-0.0507133	-0.00244282	0.0506649	0.998713	0.0661631	-0.00397939	0.33826	0.999926	0.0120693	0.00137277	-0.0121397	0.996867	0.0781586	-0.00042515	-0.0781695	0.99694
4.402	2.65745	0.436135	0.0669835	0.00391705	0.316144	0.999612	0.0278488	0.00063968	-0.0277818	0.998358	-0.0500982	-0.00203381	0.050061	0.998744	0.0660409	-0.00397939	0.338407	0.999926	0.0120689	0.00137535	-0.0121397	0.996833	0.0785865	-0.000422541	-0.0785974	0.996906
4.404	2.65832	0.436135	0.0669835	0.00391705	0.316144	0.999612	0.0278488	0.00063968	-0.0277818	0.998358	-0.0500982	-0.00203381	0.050061	0.998744	0.0659182	-0.00397939	0.338555	0.999926	0.0120685	0.00137793	-0.0121396	0.9968	0.0790144	-0.000419932	-0.0790253	0.996873
4.406	2.6592	0.436135	0.0668539	0.00390965	0.316339	0.999613	0.0278273	0.000251101	-0.0277808	0.998389	-0.0494834	-0.00162769	0.0494573	0.998775	0.0657949	-0.00397939	0.338702	0.999926	0.0120681	0.0013805	-0.0121396	0.996766	0.0794421	-0.000417324	-0.079453	0.996839
4.408	2.66007	0.436135	0.0667297	0.00390275	0.316524	0.999613	0.0278069	-0.000115087	-0.0277792	0.998417	-0.0489011	-0.00124488	0.0488854	0.998804	0.065671	-0.00397939	0.338848	0.999926	0.0120677	0.00138308	-0.0121396	0.996731	0.0798697	-0.000414716	-0.0798806	0.996804
4.41	2.66094	0.436135	0.0667297	0.00390275	0.316524	0.999613	0.0278069	-0.000115087	-0.0277792	0.998417	-0.0489011	-0.00124488	0.0488854	0.998804	0.0655465	-0.00397939	0.338994	0.999926	0.0120673	0.00138566	-0.0121396	0.996697	0.0802972	-0.00041211	-0.0803081	0.99677
4.412	2.66181	0.436135	0.0665969	0.00389558	0.316719	0.999614	0.0277851	-0.000500379	-0.0277769	0.998447	-0.0482865	-0.000842043	0.0482817	0.998833	0.0654215	-0.00397939	0.33914	0.999926	0.0120669	0.00138823	-0.0121396	0.996663	0.0807246	-0.000409504	-0.0807354	0.996735
4.414	2.66269	0.436135	0.0664626	0.00388853	0.316914	0.999614	0.0277632	-0.000885131	-0.0277738	0.998477	-0.0476719	-0.000439741	0.0476781	0.998863	0.065296	-0.00397939	0.339285	0.999926	0.0120665	0.00139081	-0.0121396	0.996628	0.0811518	-0.000406898	-0.0811627	0.996701
4.416	2.66356	0.436135	0.0663266	0.0038816	0.317108	0.999614	0.0277411	-0.00126997	-0.0277701	0.998506	-0.0470573	-3.73495e-05	0.0470744	0.998891	0.0651699	-0.00397939	0.339429	0.999926	0.0120661	0.00139338	-0.0121395	0.996593	0.0815789	-0.000404293	-0.0815898	0.996666
4.418	2.66443	0.436135	0.0663266	0.0038816	0.317108	0.999614	0.0277411	-0.00126997	-0.0277701	0.998506	-0.0470573	-3.73495e-05	0.0470744	0.998891	0.0650432	-0.00397939	0.339573	0.999926	0.0120657	0.00139595	-0.0121395	0.996558	0.0820059	-0.000401689	-0.0820168	0.996631
4.42	2.6653	0.436135	0.0661961	0.00387513	0.317292	0.999614	0.02772	-0.00163511	-0.027766	0.998533	-0.0464751	0.000344426	0.0465025	0.998918	0.064916	-0.00397939	0.339717	0.999926	0.0120653	0.00139852	-0.0121395	0.996523	0.0824328	-0.000399085	-0.0824437	0.996596
4.422	2.66617	0.436135	0.0660567	0.00386842	0.317486	0.999614	0.0276975	-0.00202145	-0.027761	0.998562	-0.0458604	0.000748322	0.0458989	0.998946	0.0647882	-0.00397939	0.33986	0.999926	0.0120649	0.00140109	-0.0121395	0.996487	0.0828596	-0.000396483	-0.0828705	0.99656
4.424	2.66705	0.436135	0.0660567	0.00386842	0.317486	0.999614	0.0276975	-0.00202145	-0.027761	0.998562	-0.0458604	0.000748322	0.0458989	0.998946	0.0646599	-0.00397939	0.340003	0.999926	0.0120645	0.00140366	-0.0121395	0.996452	0.0832863	-0.00039388	-0.0832971	0.996525
4.426	2.66792	0.436135	0.0659157	0.00386186	0.317679	0.999614	0.0276749	-0.00240556	-0.0277554	0.99859	-0.045246	0.00114999	0.0452953	0.998973	0.064531	-0.00397939	0.340145	0.999926	0.0120641	0.00140623	-0.0121394	0.996416	0.0837128	-0.000391279	-0.0837237	0.996489
4.428	2.66879	0.436135	0.065773	0.00385579	0.317872	0.999614	0.0276521	-0.0027846	-0.0277489	0.998618	-0.0446323	0.00154657	0.0446924	0.999	0.0644016	-0.00397939	0.340286	0.999926	0.0120636	0.0014088	-0.0121394	0.99638	0.0841392	-0.000388678	-0.0841501	0.996453
4.43	2.66966	0.436135	0.065773	0.00385579	0.317872	0.999614	0.0276521	-0.0027846	-0.0277489	0.998618	-0.0446323	0.00154657	0.0446924	0.999	0.0642717	-0.00397939	0.340427	0.999926	0.0120632	0.00141137	-0.0121394	0.996344	0.0845655	-0.000386078	-0.0845764	0.996417
4.432	2.67054	0.436135	0.0656287	0.0038504	0.318063	0.999613	0.027629	-0.00315858	-0.0277413	0.998646	-0.044018	0.00193813	0.0440886	0.999026	0.0641412	-0.00397939	0.340568	0.999926	0.0120628	0.00141394	-0.0121393	0.996308	0.0849916	-0.000383478	-0.0850025	0.996381
4.434	2.67141	0.436135	0.0654904	0.00384593	0.318243	0.999613	0.0276068	-0.00350924	-0.0277333	0.998671	-0.0434342	0.0023055	0.0435147	0.99905	0.0640101	-0.00397939	0.340708	0.999926	0.0120624	0.0014165	-0.0121393	0.996271	0.0854176	-0.000380879	-0.0854285	0.996344
4.436	2.67228	0.436135	0.0654904	0.00384593	0.318243	0.999613	0.0276068	-0.00350924	-0.0277333	0.998671	-0.0434342	0.0023055	0.0435147	0.99905	0.0638786	-0.00397939	0.340848	0.999926	0.012062	0.00141907	-0.0121393	0.996235	0.0858435	-0.000378281	-0.0858544	0.996308
4.438	2.67315	0.436135	0.0653506	0.00384208	0.318423	0.999612	0.0275844	-0.00385735	-0.0277244	0.998697	-0.0428487	0.00267037	0.0429391	0.999074	0.0637465	-0.00397939	0.340987	0.999926	0.0120616	0.00142163	-0.0121393	0.996198	0.0862693	-0.000375683	-0.0862802	0.996271
4.44	2.67402	0.436135	0.0652013	0.00383868	0.318612	0.999611	0.0275603	-0.00422293	-0.0277142	0.998723	-0.0422293	0.00305369	0.0423299	0.999099	0.0636138	-0.00397939	0.341125	0.999926	0.0120612	0.0014242	-0.0121392	0.996161	0.086695	-0.000373087	-0.0867059	0.996234
4.442	2.6749	0.436135	0.0652013	0.00383868	0.318612	0.999611	0.0275603	-0.00422293	-0.0277142	0.998723	-0.0422293	0.00305369	0.0423299	0.999099	0.0634807	-0.00397939	0.341263	0.999926	0.0120607	0.00142676	-0.0121392	0.996124	0.0871205	-0.000370491	-0.0871314	0.996197
4.444	2.67577	0.436135	0.0650503	0.00383596	0.3188	0.99961	0.0275358	-0.00458741	-0.027703	0.99875	-0.0416085	0.00343595	0.0417194	0.999123	0.063347	-0.00397939	0.341401	0.999926	0.0120603	0.00142932	-0.0121392	0.996087	0.0875459	-0.000367895	-0.0875568	0.996159
4.446	2.67664	0.436135	0.0648975	0.00383391	0.318987	0.999609	0.0275108	-0.00495144	-0.0276909	0.998776	-0.0409865	0.00381781	0.0411076	0.999147	0.0632128	-0.00397939	0.341538	0.999926	0.0120599	0.00143188	-0.0121391	0.996049	0.0879711	-0.0003653	-0.087982	0.996122
4.448	2.67751	0.436135	0.0648975	0.00383391	0.318987	0.999609	0.0275108	-0.00495144	-0.0276909	0.998776	-0.0409865	0.00381781	0.0411076	0.999147	0.063078	-0.00397939	0.341674	0.999926	0.0120595	0.00143444	-0.0121391	0.996011	0.0883963	-0.000362706	-0.0884072	0.996084
4.45	2.67839	0.436135	0.0647428	0.00383251	0.319174	0.999608	0.0274854	-0.00531558	-0.0276779	0.998802	-0.0403631	0.00419981	0.0404944	0.999171	0.0629427	-0.00397939	0.34181	0.999926	0.0120591	0.001437	-0.012139	0.995974	0.0888213	-0.000360113	-0.0888322	0.996047
4.452	2.67926	0.436135	0.0645782	0.00383124	0.319371	0.999607	0.0274584	-0.00569852	-0.0276634	0.998828	-0.0397042	0.00460163	0.0398462	0.999195	0.062807	-0.00397939	0.341946	0.999926	0.0120586	0.00143956	-0.012139	0.995936	0.0892462	-0.000357521	-0.0892571	0.996009
4.454	2.68013	0.436135	0.0645782	0.00383124	0.319371	0.999607	0.0274584	-0.00569852	-0.0276634	0.998828	-0.0397042	0.00460163	0.0398462	0.999195	0.0626706	-0.00397939	0.342081	0.999926	0.0120582	0.00144212	-0.012139	0.995897	0.0896709	-0.000354929	-0.0896818	0.99597
4.456	2.681	0.436135	0.0644202	0.00383002	0.319557	0.999605	0.0274325	-0.00606184	-0.0276489	0.998854	-0.0390779	0.00498288	0.03923	0.999218	0.0625338	-0.00397939	0.342215	0.999926	0.0120578	0.00144467	-0.0121389	0.995859	0.0900955	-0.000352338	-0.0901064	0.995932
4.458	2.68188	0.436135	0.0642689	0.00382883	0.319733	0.999604	0.0274078	-0.00640592	-0.0276345	0.998877	-0.0384855	0.00534393	0.0386473	0.999239	0.0623965	-0.00397939	0.342349	0.999926	0.0120574	0.00144723	-0.0121389	0.995821	0.09052	-0.000349747	-0.0905309	0.995894
4.46	2.68275	0.436135	0.0642689	0.00382883	0.319733	0.999604	0.0274078	-0.00640592	-0.0276345	0.998877	-0.0384855	0.00534393	0.0386473	0.999239	0.0622586	-0.00397939	0.342483	0.999926	0.012057	0.00144978	-0.0121388	0.995782	0.0909444	-0.000347157	-0.0909553	0.995855
4.462	2.68362	0.436135	0.0641076	0.00382753	0.319919	0.999602	0.0273813	-0.00676947	-0.0276185	0.998901	-0.0378612	0.00572535	0.0380331	0.99926	0.0621203	-0.00397939	0.342616	0.999926	0.0120565	0.00145234	-0.0121388	0.995743	0.0913686	-0.000344568	-0.0913795	0.995816
4.464	2.68449	0.436135	0.0639531	0.00382625	0.320095	0.9996	0.027356	-0.00711465	-0.0276027	0.998924	-0.0372703	0.00608743	0.0374518	0.99928	0.0619814	-0.00397939	0.342748	0.999926	0.0120561	0.00145489	-0.0121388	0.995704	0.0917927	-0.00034198	-0.0918035	0.995777
4.466	2.68536	0.436135	0.0639531	0.00382625	0.320095	0.9996	0.027356	-0.00711465	-0.0276027	0.998924	-0.0372703	0.00608743	0.0374518	0.99928	0.061842	-0.00397939	0.34288	0.999926	0.0120557	0.00145744	-0.0121387	0.995665	0.0922166	-0.000339393	-0.0922275	0.995738
4.468	2.68624	0.436135	0.063797	0.00382492	0.320271	0.999599	0.0273303	-0.00746092	-0.0275862	0.998946	-0.03668	0.00645059	0.036871	0.999299	0.0617021	-0.00397939	0.343011	0.999926	0.0120552	0.00146	-0.0121387	0.995626	0.0926404	-0.000336806	-0.0926513	0.995699
4.47	2.68711	0.436135	0.0636393	0.00382356	0.320447	0.999597	0.0273043	-0.0078086	-0.0275691	0.998968	-0.0360899	0.00681513	0.0362906	0.999318	0.0615618	-0.00397939	0.343142	0.999926	0.0120548	0.00146255	-0.0121386	0.995586	0.0930641	-0.00033422	-0.093075	0.995659
4.472	2.68798	0.436135	0.0636393	0.00382356	0.320447	0.999597	0.0273043	-0.0078086	-0.0275691	0.998968	-0.0360899	0.00681513	0.0362906	0.999318	0.0614209	-0.00397939	0.343272	0.999926	0.0120544	0.0014651	-0.0121386	0.995546	0.0934876	-0.000331635	-0.0934985	0.995619
4.474	2.68885	0.436135	0.063471	0.00382209	0.320633	0.999594	0.0272766	-0.00817742	-0.0275503	0.998991	-0.0354674	0.00720174	0.0356783	0.999337	0.0612795	-0.00397939	0.343401	0.999926	0.0120539	0.00146764	-0.0121385	0.995507	0.093911	-0.00032905	-0.0939219	0.99558
4.476	2.68973	0.436135	0.0633007	0.00382062	0.320818	0.999592	0.0272486	-0.00854794	-0.0275308	0.999013	-0.0348453	0.00759002	0.0350664	0.999356	0.0611376	-0.00397939	0.343531	0.999926	0.0120535	0.00147019	-0.0121385	0.995467	0.0943343	-0.000326467	-0.0943452	0.995539
4.478	2.6906	0.436135	0.0633007	0.00382062	0.320818	0.999592	0.0272486	-0.00854794	-0.0275308	0.999013	-0.0348453	0.00759002	0.0350664	0.999356	0.0609952	-0.00397939	0.343659	0.999926	0.0120531	0.00147274	-0.0121384	0.995426	0.0947574	-0.000323884	-0.0947683	0.995499
4.48	2.69147	0.436135	0.0631288	0.00381957	0.321003	0.99959	0.0272204	-0.00891486	-0.0275105	0.999035	-0.0342253	0.00797464	0.0344565	0.999374	0.0608524	-0.00397939	0.343787	0.999926	0.0120526	0.00147528	-0.0121383	0.995386	0.0951804	-0.000321301	-0.0951913	0.995459
4.482	2.69234	0.436135	0.0629554	0.00381908	0.321187	0.999587	0.0271921	-0.00927694	-0.0274896	0.999057	-0.0336051	0.0083544	0.0338463	0.999392	0.060709	-0.00397939	0.343915	0.999926	0.0120522	0.00147783	-0.0121383	0.995346	0.0956033	-0.00031872	-0.0956141	0.995418
4.484	2.69321	0.436135	0.0627895	0.00381915	0.32136	0.999585	0.0271653	-0.00961611	-0.0274691	0.999077	-0.0330163	0.00871034	0.0332667	0.999409	0.0605652	-0.00397939	0.344041	0.999926	0.0120518	0.00148037	-0.0121382	0.995305	0.096026	-0.000316139	-0.0960368	0.995378
4.486	2.69409	0.436135	0.0627802	0.00381917	0.32137	0.999585	0.0271638	-0.00963486	-0.0274679	0.999078	-0.0329835	0.00873003	0.0332345	0.999409	0.0604208	-0.00397939	0.344168	0.999926	0.0120513	0.00148292	-0.0121382	0.995264	0.0964485	-0.000313559	-0.0964594	0.995337
4.488	2.69496	0.436135	0.0625941	0.00381987	0.321562	0.999582	0.0271339	-0.0100083	-0.0274445	0.9991	-0.0323277	0.00912212	0.0325888	0.999427	0.060276	-0.00397939	0.344294	0.999926	0.0120509	0.00148546	-0.0121381	0.995223	0.096871	-0.00031098	-0.0968818	0.995296
