t_real, tv, d_tv, e_p_x, e_p_y,e_p_z, e_o_x, e_o_y, e_o_z, e_v_lin_x, e_v_lin_y, e_v_lin_z, e_v_ang_x, e_v_ang_y, e_v_ang_z,W_0x, W_0y, W_0z,  W_1x, W_1y, W_1z,  W_2x, W_2y, W_2z,  W_3x, W_3y, W_3z,p_c_x, p_c_y, p_c_z,p_d_x, p_d_y, p_d_z,prob0, prob1, prob2, prob3 
0.088,0.088,1,0.0173716,-0.000345284,0.00367713,-0.0407688,-0.00103251,-5.30368e-05,0.134603,-0.010355,0.077617,-0.306485,-0.0296468,0.00485679,35,35,35,35,35,35,35,35,35,35,35,35,-0.0477908,-0.0039553,0.35623,-0.0651624,-0.00361002,0.352553,1,1,1,1
0.09,0.09,1,0.0176391,-0.000365707,0.00383547,-0.0416489,-0.00111871,-4.10315e-05,0.133756,-0.0102111,0.0791702,-0.308018,-0.0300747,0.00464254,35,35,35,35,35,35,35,35,35,35,35,35,-0.0479298,-0.00397573,0.35622,-0.0655689,-0.00361002,0.352385,1,1,1,1
0.092,0.092,1,0.0180442,-0.000365707,0.00400684,-0.0426471,-0.00112542,-4.21283e-05,0.202531,0,0.0856857,-0.349366,-0.00234862,-0.000530404,35,35,35,35,35,35,35,35,35,35,35,35,-0.0479298,-0.00397573,0.35622,-0.065974,-0.00361002,0.352213,1,1,1,1
0.094,0.094,1,0.0182923,-0.000388168,0.00417059,-0.0435133,-0.00122011,-2.91168e-05,0.124086,-0.0112307,0.0818753,-0.303188,-0.0330331,0.00507309,35,35,35,35,35,35,35,35,35,35,35,35,-0.0480852,-0.00399819,0.356209,-0.0663775,-0.00361002,0.352039,1,1,1,1
0.096,0.096,1,0.0185286,-0.000411806,0.00433617,-0.0443749,-0.0013166,-1.48707e-05,0.118118,-0.0118189,0.0827915,-0.301565,-0.0336555,0.00551944,35,35,35,35,35,35,35,35,35,35,35,35,-0.048251,-0.00402183,0.356196,-0.0667795,-0.00361002,0.35186,1,1,1,1
0.098,0.098,1,0.018929,-0.000411806,0.00451817,-0.0453721,-0.00132331,-1.60558e-05,0.200199,0,0.0909999,-0.349029,-0.00235792,-0.000592325,35,35,35,35,35,35,35,35,35,35,35,35,-0.048251,-0.00402183,0.356196,-0.0671799,-0.00361002,0.351678,1,1,1,1
0.1,0.1,1,0.0191516,-0.000436652,0.00468898,-0.0462302,-0.00142506,-7.20236e-07,0.111313,-0.0124234,0.0854034,-0.300337,-0.0354826,0.00595798,35,35,35,35,35,35,35,35,35,35,35,35,-0.0484271,-0.00404667,0.356182,-0.0675787,-0.00361002,0.351493,1,1,1,1
0.102,0.102,1,0.0195487,-0.000436652,0.00487799,-0.0472268,-0.00143178,-1.95234e-06,0.198567,0,0.0945077,-0.348792,-0.00236279,-0.000625256,35,35,35,35,35,35,35,35,35,35,35,35,-0.0484271,-0.00404667,0.356182,-0.0679758,-0.00361002,0.351304,1,1,1,1
0.104,0.104,1,0.0197374,-0.000465519,0.00505214,-0.0480663,-0.00155126,1.59826e-05,0.0943409,-0.0144334,0.0870723,-0.293839,-0.0416627,0.00703211,35,35,35,35,35,35,35,35,35,35,35,35,-0.0486339,-0.00407554,0.356163,-0.0683713,-0.00361002,0.351111,1,1,1,1
0.106,0.106,1,0.0199332,-0.000492899,0.00522965,-0.0489175,-0.00166731,3.25787e-05,0.0978755,-0.0136901,0.0887572,-0.297919,-0.0404693,0.00653219,35,35,35,35,35,35,35,35,35,35,35,35,-0.0488319,-0.00410292,0.356145,-0.068765,-0.00361002,0.350915,1,1,1,1
0.108,0.108,1,0.0203252,-0.000492899,0.00542908,-0.049913,-0.00167403,3.12365e-05,0.196005,0,0.0997143,-0.348419,-0.00237493,-0.000702338,35,35,35,35,35,35,35,35,35,35,35,35,-0.0488319,-0.00410292,0.356145,-0.0691571,-0.00361002,0.350716,1,1,1,1
0.11,0.11,1,0.020507,-0.00052147,0.00561179,-0.0507607,-0.00179704,4.80052e-05,0.0909393,-0.0142856,0.0913516,-0.296709,-0.0429,0.00667224,35,35,35,35,35,35,35,35,35,35,35,35,-0.0490402,-0.00413149,0.356125,-0.0695473,-0.00361002,0.350513,1,1,1,1
0.112,0.112,1,0.0206885,-0.00054963,0.00579744,-0.0516133,-0.00192033,6.38921e-05,0.0907433,-0.0140798,0.092826,-0.298423,-0.0430063,0.00636462,35,35,35,35,35,35,35,35,35,35,35,35,-0.0492472,-0.00415965,0.356104,-0.0699357,-0.00361002,0.350306,1,1,1,1
0.114,0.114,1,0.0210751,-0.00054963,0.00600714,-0.0526077,-0.00192706,6.24348e-05,0.193305,0,0.104851,-0.348024,-0.00238651,-0.000782912,35,35,35,35,35,35,35,35,35,35,35,35,-0.0492472,-0.00415965,0.356104,-0.0703223,-0.00361002,0.350097,1,1,1,1
0.116,0.116,1,0.0211943,-0.00058548,0.00619301,-0.0534243,-0.00208466,8.20946e-05,0.0595825,-0.0179251,0.0929347,-0.285832,-0.0549713,0.00802679,35,35,35,35,35,35,35,35,35,35,35,35,-0.0495128,-0.0041955,0.356077,-0.0707071,-0.00361002,0.349884,1,1,1,1
0.118,0.118,1,0.0215772,-0.00058548,0.00640948,-0.0544179,-0.0020914,8.05629e-05,0.191431,0,0.108236,-0.34775,-0.00239329,-0.000834957,35,35,35,35,35,35,35,35,35,35,35,35,-0.0495128,-0.0041955,0.356077,-0.07109,-0.00361002,0.349667,1,1,1,1
0.12,0.12,1,0.0217296,-0.000616086,0.00660493,-0.0552579,-0.00222608,9.67042e-05,0.0762128,-0.0153029,0.097724,-0.293999,-0.0469819,0.00659942,35,35,35,35,35,35,35,35,35,35,35,35,-0.0497413,-0.00422611,0.356052,-0.0714709,-0.00361002,0.349447,1,1,1,1
