t_real, tv, d_tv, e_p_x, e_p_y,e_p_z, e_o_x, e_o_y, e_o_z, e_v_lin_x, e_v_lin_y, e_v_lin_z, e_v_ang_x, e_v_ang_y, e_v_ang_z,W_0x, W_0y, W_0z,  W_1x, W_1y, W_1z,  W_2x, W_2y, W_2z,  W_3x, W_3y, W_3z,p_c_x, p_c_y, p_c_z,p_d_x, p_d_y, p_d_z,prob0, prob1, prob2, prob3 
0.1,0,1,0.0196052,-0.000303149,0.00471539,-0.0470231,-0.00126265,-7.13539e-05,0.199391,0,0.0927574,-0.348908,-0.00312121,-0.000752389,35,35,35,35,35,35,35,35,35,35,35,35,-0.0488056,-0.00325411,0.356455,-0.0684108,-0.00295096,0.35174,1,1,1,1
0.102,0,1,0.0198398,-0.000325098,0.00489147,-0.0478957,-0.00136203,-6.46493e-05,0.117309,-0.0109743,0.0880372,-0.305395,-0.0347103,0.00295454,35,35,35,35,35,35,35,35,35,35,35,35,-0.0489682,-0.00327606,0.356442,-0.068808,-0.00295096,0.351551,1,1,1,1
0.104,0,1,0.0202353,-0.000325098,0.00508397,-0.0488919,-0.00137094,-6.64236e-05,0.197728,0,0.0962507,-0.348667,-0.00312268,-0.000783722,35,35,35,35,35,35,35,35,35,35,35,35,-0.0489682,-0.00327606,0.356442,-0.0692034,-0.00295096,0.351358,1,1,1,1
0.106,0,1,0.0204572,-0.000348168,0.00526576,-0.0497612,-0.00147681,-5.98126e-05,0.110961,-0.0115353,0.0908933,-0.304275,-0.0369777,0.00299279,35,35,35,35,35,35,35,35,35,35,35,35,-0.04914,-0.00329913,0.356428,-0.0695972,-0.00295096,0.351162,1,1,1,1
0.108,0,1,0.0206681,-0.000372353,0.00544976,-0.0506277,-0.00158911,-5.32994e-05,0.105442,-0.0120923,0.0920026,-0.303285,-0.0392303,0.00301423,35,35,35,35,35,35,35,35,35,35,35,35,-0.0493211,-0.00332331,0.356413,-0.0699892,-0.00295096,0.350963,1,1,1,1
0.11,0,1,0.0210583,-0.000372353,0.00565263,-0.0516228,-0.00159801,-5.51726e-05,0.19512,0,0.101435,-0.348287,-0.00312671,-0.000853279,35,35,35,35,35,35,35,35,35,35,35,35,-0.0493211,-0.00332331,0.356413,-0.0703794,-0.00295096,0.35076,1,1,1,1
0.112,0,1,0.0212563,-0.000397644,0.00584227,-0.0524862,-0.00171674,-4.88416e-05,0.0990127,-0.0126456,0.0948188,-0.302172,-0.0414778,0.0030264,35,35,35,35,35,35,35,35,35,35,35,35,-0.0495115,-0.0033486,0.356396,-0.0707679,-0.00295096,0.350554,1,1,1,1
0.114,0,1,0.0214536,-0.000422645,0.00603492,-0.0533414,-0.0018374,-4.28683e-05,0.0986059,-0.0125003,0.0963271,-0.301999,-0.041097,0.00288941,35,35,35,35,35,35,35,35,35,35,35,35,-0.0497118,-0.00337503,0.356378,-0.0711545,-0.00295096,0.350344,1,1,1,1
0.116,0,1,0.0218275,-0.000424071,0.00624701,-0.0543354,-0.00184931,-4.43759e-05,0.186959,-0.000713305,0.106045,-0.345226,-0.00523665,-0.00070577,35,35,35,35,35,35,35,35,35,35,35,35,-0.0497118,-0.00337503,0.356378,-0.0715392,-0.00295096,0.350131,1,1,1,1
0.118,0,1,0.021998,-0.000452024,0.00644305,-0.0551827,-0.0019736,-3.64356e-05,0.0852629,-0.0139766,0.0980179,-0.296574,-0.0434038,0.00366474,35,35,35,35,35,35,35,35,35,35,35,35,-0.0499241,-0.00340299,0.356358,-0.0719221,-0.00295096,0.349914,1,1,1,1
