t_real, tv, d_tv, e_p_x, e_p_y,e_p_z, e_o_x, e_o_y, e_o_z, e_v_lin_x, e_v_lin_y, e_v_lin_z, e_v_ang_x, e_v_ang_y, e_v_ang_z,W_0x, W_0y, W_0z,  W_1x, W_1y, W_1z,  W_2x, W_2y, W_2z,  W_3x, W_3y, W_3z,p_c_x, p_c_y, p_c_z,p_d_x, p_d_y, p_d_z,prob0, prob1, prob2, prob3 
0.18,0.18,1,0.0123355,-0.000634959,0.000505626,0.00360944,0.00241671,-0.0136191,0.0905281,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.0111646,0.00343602,0.00147877,-0.0235001,0.00407098,0.00097314,1,1,1,1
0.182,0.182,1,0.0125161,-0.000634959,0.000505626,0.00360944,0.00241671,-0.0136191,0.0903073,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.0111646,0.00343602,0.00147877,-0.0236807,0.00407098,0.00097314,1,1,1,1
0.184,0.184,1,0.0126963,-0.000634959,0.000505626,0.00360944,0.00241671,-0.0136191,0.0900841,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.0111646,0.00343602,0.00147877,-0.0238609,0.00407098,0.00097314,1,1,1,1
0.186,0.186,1,0.012876,-0.000634959,0.000505626,0.00360944,0.00241671,-0.0136191,0.0898586,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.0111646,0.00343602,0.00147877,-0.0240406,0.00407098,0.00097314,1,1,1,1
0.188,0.188,1,0.0130553,-0.000634959,0.000505626,0.00360944,0.00241671,-0.0136191,0.0896309,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.0111646,0.00343602,0.00147877,-0.0242199,0.00407098,0.00097314,1,1,1,1
0.19,0.19,1,0.0132341,-0.000634959,0.000505626,0.00360944,0.00241671,-0.0136191,0.089401,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.0111646,0.00343602,0.00147877,-0.0243987,0.00407098,0.00097314,1,1,1,1
0.192,0.192,1,0.0134124,-0.000634959,0.000505626,0.00360944,0.00241671,-0.0136191,0.0891687,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.0111646,0.00343602,0.00147877,-0.024577,0.00407098,0.00097314,1,1,1,1
0.194,0.194,1,0.0135903,-0.000634959,0.000505626,0.00360944,0.00241671,-0.0136191,0.0889342,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.0111646,0.00343602,0.00147877,-0.0247549,0.00407098,0.00097314,1,1,1,1
0.196,0.196,1,0.0137677,-0.000634959,0.000505626,0.00360944,0.00241671,-0.0136191,0.0886975,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.0111646,0.00343602,0.00147877,-0.0249323,0.00407098,0.00097314,1,1,1,1
0.198,0.198,1,0.0114611,-0.00101025,0.00034392,0.00360944,0.00241671,-0.0136191,-1.15327,-0.187648,-0.0808529,0.289071,-0.0316042,0.0755294,35,35,35,35,35,35,35,35,35,35,35,35,-0.0136481,0.00306072,0.00131706,-0.0251092,0.00407098,0.00097314,1,1,1,1
