t_real, tv, d_tv, e_p_x, e_p_y,e_p_z, e_o_x, e_o_y, e_o_z, e_v_lin_x, e_v_lin_y, e_v_lin_z, e_v_ang_x, e_v_ang_y, e_v_ang_z,W_0x, W_0y, W_0z,  W_1x, W_1y, W_1z,  W_2x, W_2y, W_2z,  W_3x, W_3y, W_3z,p_c_x, p_c_y, p_c_z,p_d_x, p_d_y, p_d_z,prob0, prob1, prob2, prob3 
0.05,0,1,-0.00313383,-8.83296e-06,6.37317e-05,0.000157513,-8.91663e-05,-6.46468e-05,-0.0620739,-0.000189926,0.0021841,0.00659112,-0.00125958,-0.00107811,35.016,35.016,35.016,35,35,35,35,35,35,35,35,35,-0.0834143,-0.00195622,0.327623,-0.0802805,-0.00194738,0.327559,1,1,1,1
0.052,0,1,-0.00325571,-9.57075e-06,6.99829e-05,0.000173402,-9.89739e-05,-6.99347e-05,-0.0618191,-0.000194806,0.00223506,0.00659908,-0.0011979,-0.00109527,35.0167,35.0167,35.0167,35,35,35,35,35,35,35,35,35,-0.0834121,-0.00195696,0.327629,-0.0801564,-0.00194738,0.327559,1,1,1,1
0.054,0,1,-0.00337963,-9.57075e-06,6.99829e-05,0.000173402,-9.89739e-05,-6.99347e-05,-0.0617549,-0.000194806,0.00223506,0.00659908,-0.0011979,-0.00109527,35.0173,35.0173,35.0173,35,35,35,35,35,35,35,35,35,-0.0834121,-0.00195696,0.327629,-0.0800325,-0.00194738,0.327559,1,1,1,1
0.056,0,1,-0.00350038,-1.03679e-05,7.67814e-05,0.000190285,-0.000108925,-7.56161e-05,-0.0614869,-0.000200064,0.00228918,0.0066161,-0.0011249,-0.00111425,35.018,35.018,35.018,35,35,35,35,35,35,35,35,35,-0.0834091,-0.00195775,0.327636,-0.0799087,-0.00194738,0.327559,1,1,1,1
0.058,0,1,-0.00362023,-1.1184e-05,8.37851e-05,0.000207285,-0.000118422,-8.14059e-05,-0.0612181,-0.000205356,0.00234274,0.00664148,-0.00104288,-0.00113425,35.0187,35.0187,35.0187,35,35,35,35,35,35,35,35,35,-0.0834053,-0.00195857,0.327643,-0.0797851,-0.00194738,0.327559,1,1,1,1
0.06,0,1,-0.00374374,-1.1184e-05,8.37851e-05,0.000207285,-0.000118422,-8.14059e-05,-0.0611466,-0.000205356,0.00234274,0.00664148,-0.00104288,-0.00113425,35.0193,35.0193,35.0193,35,35,35,35,35,35,35,35,35,-0.0834053,-0.00195857,0.327643,-0.0796616,-0.00194738,0.327559,1,1,1,1
0.062,0,1,-0.00386254,-1.20189e-05,9.09958e-05,0.000224305,-0.000127442,-8.73131e-05,-0.0608574,-0.000210551,0.0023918,0.00662236,-0.000954222,-0.00115307,35.02,35.02,35.02,35,35,35,35,35,35,35,35,35,-0.0834007,-0.0019594,0.32765,-0.0795382,-0.00194738,0.327559,1,1,1,1
0.064,0,1,-0.00397985,-1.28752e-05,9.83338e-05,0.000240152,-0.00013649,-9.33643e-05,-0.0603245,-0.000216026,0.00240711,0.00648028,-0.00108021,-0.001168,35.0207,35.0207,35.0207,35,35,35,35,35,35,35,35,35,-0.0833948,-0.00196026,0.327658,-0.079415,-0.00194738,0.327559,1,1,1,1
0.066,0,1,-0.0041029,-1.28752e-05,9.83338e-05,0.000240152,-0.00013649,-9.33643e-05,-0.0602457,-0.000216026,0.00240711,0.00648028,-0.00108021,-0.001168,35.0213,35.0213,35.0213,35,35,35,35,35,35,35,35,35,-0.0833948,-0.00196026,0.327658,-0.0792919,-0.00194738,0.327559,1,1,1,1
0.068,0,1,-0.00421821,-1.37195e-05,0.000105802,0.000257929,-0.000144355,-9.93742e-05,-0.0597155,-0.000221639,0.0024269,0.00604446,-0.00133011,-0.0011765,35.022,35.022,35.022,35,35,35,35,35,35,35,35,35,-0.0833873,-0.0019611,0.327665,-0.079169,-0.00194738,0.327559,1,1,1,1
0.07,0,1,-0.00434094,-1.37195e-05,0.000105802,0.000257929,-0.000144355,-9.93742e-05,-0.0596318,-0.000221639,0.0024269,0.00604446,-0.00133011,-0.0011765,35.0227,35.0227,35.0227,35,35,35,35,35,35,35,35,35,-0.0833873,-0.0019611,0.327665,-0.0790463,-0.00194738,0.327559,1,1,1,1
0.072,0,1,-0.00445427,-1.45683e-05,0.000113426,0.000276478,-0.000150772,-0.000105209,-0.0591005,-0.000228067,0.00245684,0.00570008,-0.00127307,-0.00119114,35.0233,35.0233,35.0233,35,35,35,35,35,35,35,35,35,-0.083378,-0.00196195,0.327673,-0.0789238,-0.00194738,0.327559,1,1,1,1
0.074,0,1,-0.00456575,-1.54356e-05,0.000121199,0.000294075,-0.000155947,-0.000111082,-0.0585726,-0.000232459,0.00249844,0.00560477,-0.00116073,-0.00120763,35.024,35.024,35.024,35,35,35,35,35,35,35,35,35,-0.0833671,-0.00196282,0.32768,-0.0788014,-0.00194738,0.327559,1,1,1,1
0.076,0,1,-0.00467543,-1.6326e-05,0.000129173,0.000311451,-0.00015952,-0.000116905,-0.0580467,-0.000236049,0.00254496,0.00554145,-0.00102559,-0.00122205,35.0247,35.0247,35.0247,35,35,35,35,35,35,35,35,35,-0.0833546,-0.00196371,0.327688,-0.0786792,-0.00194738,0.327559,1,1,1,1
0.078,0,1,-0.00478407,-1.7181e-05,0.000136905,0.000327619,-0.000161754,-0.000122496,-0.0575448,-0.000238867,0.00259478,0.00545905,-0.000808045,-0.00123478,35.0253,35.0253,35.0253,35,35,35,35,35,35,35,35,35,-0.0833413,-0.00196457,0.327696,-0.0785572,-0.00194738,0.327559,1,1,1,1
0.08,0,1,-0.0049051,-1.72285e-05,0.000137341,0.000328491,-0.000161846,-0.000122809,-0.0574267,-0.000239181,0.0025974,0.00544946,-0.000801539,-0.0012337,35.026,35.026,35.026,35,35,35,35,35,35,35,35,35,-0.0833405,-0.00196461,0.327697,-0.0784354,-0.00194738,0.327559,1,1,1,1
0.082,0,1,-0.00501094,-1.81411e-05,0.000145722,0.000345417,-0.000162768,-0.000128802,-0.0569011,-0.0002425,0.00265537,0.00543365,-0.000562588,-0.0012484,35.0267,35.0267,35.0267,35,35,35,35,35,35,35,35,35,-0.0833247,-0.00196553,0.327705,-0.0783138,-0.00194738,0.327559,1,1,1,1
