t_real, tv, d_tv, e_p_x, e_p_y,e_p_z, e_o_x, e_o_y, e_o_z, e_v_lin_x, e_v_lin_y, e_v_lin_z, e_v_ang_x, e_v_ang_y, e_v_ang_z,W_0x, W_0y, W_0z,  W_1x, W_1y, W_1z,  W_2x, W_2y, W_2z,  W_3x, W_3y, W_3z,p_c_x, p_c_y, p_c_z,p_d_x, p_d_y, p_d_z,prob0, prob1, prob2, prob3 
0.05,0,1,-0.00309757,-5.14655e-06,2.38517e-05,9.70147e-05,-1.60893e-05,-6.118e-05,-0.060942,-4.75785e-05,0.0010038,0.0033043,0.000760414,-0.000736313,35.016,35.016,35.016,35,35,35,35,35,35,35,35,35,-0.0847456,-0.00417118,0.32737,-0.081648,-0.00416604,0.327346,1,1,1,1
0.052,0,1,-0.00321641,-5.30178e-06,2.56907e-05,0.000102248,-1.34568e-05,-6.38927e-05,-0.0607647,-4.38858e-05,0.00102977,0.00322439,0.000736432,-0.000753448,35.0167,35.0167,35.0167,35,35,35,35,35,35,35,35,35,-0.0847404,-0.00417134,0.327372,-0.081524,-0.00416604,0.327346,1,1,1,1
0.054,0,1,-0.00333965,-5.32038e-06,2.5927e-05,0.00010289,-1.31165e-05,-6.42385e-05,-0.0606845,-4.37192e-05,0.00103071,0.00323353,0.000716585,-0.00075423,35.0173,35.0173,35.0173,35,35,35,35,35,35,35,35,35,-0.0847397,-0.00417136,0.327372,-0.0814,-0.00416604,0.327346,1,1,1,1
0.056,0,1,-0.00345674,-5.47885e-06,2.82306e-05,0.000108769,-9.84804e-06,-6.76012e-05,-0.0604805,-3.00769e-05,0.00104067,0.00301976,0.000452611,-0.000834759,35.018,35.018,35.018,35,35,35,35,35,35,35,35,35,-0.084733,-0.00417151,0.327374,-0.0812763,-0.00416604,0.327346,1,1,1,1
0.058,0,1,-0.00358039,-5.47885e-06,2.82306e-05,0.000108769,-9.84804e-06,-6.76012e-05,-0.0604114,-3.00769e-05,0.00104067,0.00301976,0.000452611,-0.000834759,35.0187,35.0187,35.0187,35,35,35,35,35,35,35,35,35,-0.084733,-0.00417151,0.327374,-0.0811526,-0.00416604,0.327346,1,1,1,1
0.06,0,1,-0.0036971,-5.59068e-06,3.04904e-05,0.000114089,-6.79859e-06,-7.08708e-05,-0.0601784,-2.09883e-05,0.00105884,0.00304113,0.00033928,-0.000831036,35.0193,35.0193,35.0193,35,35,35,35,35,35,35,35,35,-0.0847262,-0.00417163,0.327377,-0.0810291,-0.00416604,0.327346,1,1,1,1
0.062,0,1,-0.00381279,-5.68128e-06,3.28638e-05,0.000119464,-5.13483e-06,-7.40584e-05,-0.059829,-1.68684e-05,0.00110313,0.00308952,0.000134345,-0.000806721,35.02,35.02,35.02,35,35,35,35,35,35,35,35,35,-0.0847185,-0.00417172,0.327379,-0.0809057,-0.00416604,0.327346,1,1,1,1
0.064,0,1,-0.003936,-5.68128e-06,3.28638e-05,0.000119464,-5.13483e-06,-7.40584e-05,-0.0597526,-1.68684e-05,0.00110313,0.00308952,0.000134345,-0.000806721,35.0207,35.0207,35.0207,35,35,35,35,35,35,35,35,35,-0.0847185,-0.00417172,0.327379,-0.0807825,-0.00416604,0.327346,1,1,1,1
0.066,0,1,-0.00404993,-5.75697e-06,3.55734e-05,0.000125129,-2.72131e-06,-7.73241e-05,-0.0594044,-1.11248e-05,0.00116187,0.00304311,0.000459201,-0.000795389,35.0213,35.0213,35.0213,35,35,35,35,35,35,35,35,35,-0.0847094,-0.00417179,0.327382,-0.0806595,-0.00416604,0.327346,1,1,1,1
0.068,0,1,-0.00416211,-5.81414e-06,3.8653e-05,0.000130988,2.06959e-06,-8.0682e-05,-0.0590437,-5.66428e-06,0.00122014,0.0030659,0.000908472,-0.000780135,35.022,35.022,35.022,35,35,35,35,35,35,35,35,35,-0.0846987,-0.00417185,0.327385,-0.0805366,-0.00416604,0.327346,1,1,1,1
