t_real, tv, d_tv, e_p_x, e_p_y,e_p_z, e_o_x, e_o_y, e_o_z, e_v_lin_x, e_v_lin_y, e_v_lin_z, e_v_ang_x, e_v_ang_y, e_v_ang_z,W_0x, W_0y, W_0z,  W_1x, W_1y, W_1z,  W_2x, W_2y, W_2z,  W_3x, W_3y, W_3z,p_c_x, p_c_y, p_c_z,p_d_x, p_d_y, p_d_z,prob0, prob1, prob2, prob3 
0.054,0,1,0.0114942,-0.000108469,0.00142858,-0.0255662,6.8024e-05,-4.85677e-05,0.212762,-0.000241575,0.0508247,-0.349414,0.0018753,0.000203741,35,35,35,35,35,35,35,35,35,35,35,35,0.0458598,-0.0244509,0.356504,0.0343656,-0.0243425,0.355076,1,1,1,1
0.056,0,1,0.0118728,-0.000117915,0.00153471,-0.0264811,5.14433e-05,-4.29206e-05,0.189255,-0.00472292,0.0530645,-0.320203,-0.00577044,0.00205734,35,35,35,35,35,35,35,35,35,35,35,35,0.0458113,-0.0244604,0.356505,0.0339386,-0.0243425,0.35497,1,1,1,1
0.058,0,1,0.0122449,-0.000127859,0.00164423,-0.0273935,3.04278e-05,-3.52708e-05,0.186078,-0.00497207,0.0547571,-0.31933,-0.00731355,0.00277794,35,35,35,35,35,35,35,35,35,35,35,35,0.0457574,-0.0244703,0.356505,0.0335125,-0.0243425,0.354861,1,1,1,1
0.06,0,1,0.01267,-0.000127859,0.00175708,-0.0283958,3.68292e-05,-3.48967e-05,0.212548,0,0.0564276,-0.350808,0.00224827,0.000105543,35,35,35,35,35,35,35,35,35,35,35,35,0.0457574,-0.0244703,0.356505,0.0330874,-0.0243425,0.354748,1,1,1,1
0.062,0,1,0.0130348,-0.000138299,0.0018737,-0.0293056,1.15567e-05,-2.54724e-05,0.182393,-0.00521996,0.0583079,-0.318449,-0.00879342,0.00342399,35,35,35,35,35,35,35,35,35,35,35,35,0.0456981,-0.0244808,0.356505,0.0326633,-0.0243425,0.354632,1,1,1,1
0.064,0,1,0.0133932,-0.000149231,0.00199365,-0.0302133,-1.78202e-05,-1.45995e-05,0.179194,-0.00546592,0.0599775,-0.317693,-0.0102225,0.00395127,35,35,35,35,35,35,35,35,35,35,35,35,0.0456334,-0.0244917,0.356505,0.0322403,-0.0243425,0.354511,1,1,1,1
0.066,0,1,0.0138152,-0.000149231,0.00211769,-0.031215,-1.14327e-05,-1.42587e-05,0.210985,0,0.0620163,-0.350585,0.00223961,8.23542e-05,35,35,35,35,35,35,35,35,35,35,35,35,0.0456334,-0.0244917,0.356505,0.0318183,-0.0243425,0.354387,1,1,1,1
0.068,0,1,0.0141659,-0.00016064,0.00224463,-0.0321192,-4.48575e-05,-2.33996e-06,0.175393,-0.00570448,0.0634706,-0.316489,-0.0116316,0.00434477,35,35,35,35,35,35,35,35,35,35,35,35,0.0455634,-0.0245031,0.356504,0.0313974,-0.0243425,0.35426,1,1,1,1
0.07,0,1,0.0145078,-0.000172782,0.00237452,-0.0330142,-7.76865e-05,1.13096e-05,0.170929,-0.00607115,0.0649466,-0.313228,-0.0114136,0.00494727,35,35,35,35,35,35,35,35,35,35,35,35,0.0454855,-0.0245153,0.356503,0.0309777,-0.0243425,0.354128,1,1,1,1
0.072,0,1,0.0149263,-0.000172782,0.00250964,-0.0340151,-7.13161e-05,1.16113e-05,0.209275,0,0.0675618,-0.350341,0.00222886,5.5215e-05,35,35,35,35,35,35,35,35,35,35,35,35,0.0454855,-0.0245153,0.356503,0.0305591,-0.0243425,0.353993,1,1,1,1
0.074,0,1,0.0152569,-0.000185898,0.00264588,-0.0349063,-0.000105264,2.75012e-05,0.165261,-0.00655807,0.0681162,-0.311899,-0.0117897,0.00574442,35,35,35,35,35,35,35,35,35,35,35,35,0.0453987,-0.0245284,0.3565,0.0301418,-0.0243425,0.353854,1,1,1,1
0.076,0,1,0.0155825,-0.000199246,0.00278487,-0.0358002,-0.000141769,4.44028e-05,0.162804,-0.00667399,0.0694945,-0.312869,-0.0126785,0.00611357,35,35,35,35,35,35,35,35,35,35,35,35,0.0453082,-0.0245417,0.356497,0.0297257,-0.0243425,0.353712,1,1,1,1
0.078,0,1,0.0159973,-0.000199246,0.00293099,-0.0368004,-0.00013542,4.46635e-05,0.20742,0,0.0730603,-0.350075,0.00221537,2.67404e-05,35,35,35,35,35,35,35,35,35,35,35,35,0.0453082,-0.0245417,0.356497,0.0293109,-0.0243425,0.353566,1,1,1,1
0.08,0,1,0.0163067,-0.000214303,0.00307596,-0.037685,-0.000180468,6.37627e-05,0.154675,-0.00752855,0.072489,-0.309619,-0.015651,0.0069436,35,35,35,35,35,35,35,35,35,35,35,35,0.045204,-0.0245568,0.356492,0.0288973,-0.0243425,0.353416,1,1,1,1
0.082,0,1,0.0166058,-0.000230342,0.00322344,-0.0385666,-0.000232022,8.36533e-05,0.149577,-0.00801933,0.073738,-0.308549,-0.0179223,0.00726234,35,35,35,35,35,35,35,35,35,35,35,35,0.0450909,-0.0245728,0.356486,0.0284851,-0.0243425,0.353262,1,1,1,1
0.084,0,1,0.0168948,-0.000247348,0.00337342,-0.0394452,-0.000289987,0.000103955,0.144479,-0.00850333,0.074991,-0.307507,-0.0201626,0.00744849,35,35,35,35,35,35,35,35,35,35,35,35,0.0449691,-0.0245898,0.356479,0.0280743,-0.0243425,0.353105,1,1,1,1
